,entry,KEGG,PubChem,CID,SMILES
0,1.1.1.1,C00071,3371,none,none
2,1.1.1.1,C00226,3526,none,none
3,1.1.1.1,C01450,4627,none,none
4,1.1.1.1,C01612,4764,none,none
5,1.1.1.110,C03964,6685,440177,C1=CC(=CC=C1C[C@H](C(=O)O)O)O
7,1.1.1.110,C00331,3625,803,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O
8,1.1.1.110,C01179,4406,979,C1=CC(=CC=C1CC(=O)C(=O)O)O
11,1.1.1.110,C05607,7930,643327,C1=CC=C(C=C1)C[C@H](C(=O)O)O
16,1.1.1.153,C02953,5871,135398687,C[C@@H]([C@@H](C1=NC2=C(NC1)N=C(NC2=O)N)O)O
14,1.1.1.153,C00835,4093,135398579,C[C@@H](C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O
12,1.1.1.153,C03684,6459,135398695,CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N
17,1.1.1.153,C00272,3570,135398654,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O
18,1.1.1.187,C02977,5888,135398688,C[C@@H]1[C@@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
19,1.1.1.187,C03117,6011,135398578,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)O
20,1.1.1.187,C01222,4444,135398621,C[C@@H]1C(=O)[C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O
23,1.1.1.203,C20890,254741353,46926211,[C@@H]1([C@@H]([C@H](OC(=O)[C@@H]1O)C(=O)O)O)O
22,1.1.1.203,C20889,254741352,53321658,[C@@H]1([C@H]([C@H](OC(=O)[C@@H]1O)C(=O)O)O)O
6,1.1.1.237,C03964,6685,440177,C1=CC(=CC=C1C[C@H](C(=O)O)O)O
9,1.1.1.237,C01179,4406,979,C1=CC(=CC=C1CC(=O)C(=O)O)O
24,1.1.1.237,C04045,6746,165198,C1=CC(=C(C=C1CC(=O)C(=O)O)O)O
33,1.1.1.276,C06735,8957,363,C(C=O)N
26,1.1.1.276,C11822,13986,443424,C(=O)[C@@H](C(=O)O)N
28,1.1.1.276,C00065,3365,5951,C([C@@H](C(=O)O)N)O
36,1.1.1.282,C00296,3590,6508,C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O
37,1.1.1.282,C02637,5617,439774,C1[C@H]([C@@H](C(=O)C=C1C(=O)O)O)O
38,1.1.1.282,C00944,4196,439351,C1[C@H]([C@@H](C(=O)C[C@]1(C(=O)O)O)O)O
35,1.1.1.282,C00493,3776,8742,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)O
39,1.1.1.286,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
58,1.1.1.286,C05662,7972,5460287,C(CC(=O)O)[C@@H]([C@H](C(=O)O)O)C(=O)O
60,1.1.1.286,C00311,3605,1198,C(C(C(C(=O)O)O)C(=O)O)C(=O)O
57,1.1.1.286,C00322,3616,71,C(CC(=O)C(=O)O)CC(=O)O
64,1.1.1.287,C00309,3603,439203,C1[C@H]([C@H](C(O1)(CO)O)O)O
63,1.1.1.287,C01904,5013,94154,C([C@H](C([C@@H](CO)O)O)O)O
65,1.1.1.287,C00310,3604,439204,C1[C@H]([C@@H](C(O1)(CO)O)O)O
69,1.1.1.297,C11937,14098,443522,CC(=C)[C@@H]1CC[C@](C(=O)C1)(C)O
66,1.1.1.297,C19082,124489754,11217495,CC(=C)[C@H]1CC[C@@]([C@@H](C1)O)(C)O
70,1.1.1.297,C18020,96024240,94217,CC(=C)C1CCC(C(C1)O)(C)O
71,1.1.1.297,C07276,9485,441246,CC(=C)[C@@H]1CC[C@]([C@H](C1)O)(C)O
67,1.1.1.297,C18019,96024239,262800,CC(=C)C1CCC(C(=O)C1)(C)O
72,1.1.1.324,C17622,96023966,11073781,C/C(=C\C=O)/CC/C=C(\C)/C=O
73,1.1.1.324,C20223,163311966,11412603,C/C(=C\CO)/CC/C=C(\C)/C=O
74,1.1.1.324,C17621,96023965,5363397,C/C(=C\CO)/CC/C=C(\C)/CO
75,1.1.1.324,C20222,163311965,13895495,C/C(=C\C=O)/CC/C=C(\C)/CO
13,1.1.1.325,C03684,6459,135398695,CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N
15,1.1.1.325,C00835,4093,135398579,C[C@@H](C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O
76,1.1.1.325,C20264,163312004,135474330,C[C@@H]([C@H](C1CNC2=C(N1)C(=O)NC(=N2)N)O)O
77,1.1.1.325,C20263,163312003,135407943,C[C@@H]([C@H](C1=NC2=C(NC1)N=C(NC2=O)N)O)O
78,1.1.1.352,C20502,172232251,25202155,CC(=O)CCC[C@@H](C1=C(C=C2C(=C1O)C(=O)C3=C(C=C(C=C3C2=O)O)O)O)O
79,1.1.1.352,C20500,172232249,25203397,C[C@@H](CCC[C@@H](C1=C(C=C2C(=C1O)C(=O)C3=C(C=C(C=C3C2=O)O)O)O)O)O
81,1.1.1.352,C20501,172232250,25201116,C[C@H](CCC[C@@H](C1=C(C=C2C(=C1O)C(=O)C3=C(C=C(C=C3C2=O)O)O)O)O)O
83,1.1.1.353,C20504,172232253,71296155,CC(=O)CC[C@H](CO)C1=C(C=C2C(=C1O)C(=O)C3=C(C=C(C=C3C2=O)O)O)O
88,1.1.1.353,C20507,172232256,71296146,C1=C(C=C2C(=C1O)C(=O)C3=C(C4=C(C=C3C2=O)O[C@@H]([C@H]4CCO)O)O)O
90,1.1.1.353,C20503,172232252,183380,CC(=O)CC[C@@H]1[C@H](OC2=C1C(=C3C(=C2)C(=O)C4=CC(=CC(=C4C3=O)O)O)O)O
91,1.1.1.353,C20506,172232255,71296147,CC(=O)OCC[C@H](CO)C1=C(C=C2C(=C1O)C(=O)C3=C(C=C(C=C3C2=O)O)O)O
86,1.1.1.353,C20508,172232257,161385,C1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3C2=O)O)[C@H](CCO)CO)O)O
84,1.1.1.353,C20505,172232254,71296145,CC(=O)OCC[C@@H]1[C@H](OC2=C1C(=C3C(=C2)C(=O)C4=CC(=CC(=C4C3=O)O)O)O)O
93,1.1.1.360,C00124,3424,6036,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O
94,1.1.1.360,C00198,3498,7027,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
95,1.1.1.360,C00031,3333,5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O
101,1.1.1.360,C02669,5640,439781,C([C@@H]1[C@@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
102,1.1.1.372,C02426,5454,439723,C([C@@H](C=O)O)O
103,1.1.1.372,C00577,3856,79014,C([C@H](C=O)O)O
105,1.1.1.372,C00116,3416,753,C(C(CO)O)O
107,1.1.1.38,C00036,3338,970,C(C(=O)C(=O)O)C(=O)O
111,1.1.1.38,C00149,3449,222656,C([C@@H](C(=O)O)O)C(=O)O
114,1.1.1.38,C00022,3324,1060,CC(=O)C(=O)O
138,1.1.1.381,C01888,5001,215,CC(=O)CN
135,1.1.1.381,C03508,6318,440033,CC(=O)[C@@H](C(=O)O)N
136,1.1.1.381,C05519,7864,99289,C[C@@H]([C@@H](C(=O)O)N)O
29,1.1.1.387,C00065,3365,5951,C([C@@H](C(=O)O)N)O
27,1.1.1.387,C11822,13986,443424,C(=O)[C@@H](C(=O)O)N
34,1.1.1.387,C06735,8957,363,C(C=O)N
139,1.1.1.394,C21140,313046620,6439168,CC1=[N+](C2=CC=CC=C2C(=C1O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)[O-]
143,1.1.1.396,C18154,96024371,46174059,CCC1=C(C2=CC3=C(C(=C([N-]3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)[N-]6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)O)C)C)C(C)O)C.[Mg+2]
146,1.1.1.396,C18155,96024372,46174060,CCC1C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C(=O)C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C.[Mg+2]
140,1.1.1.396,C18153,96024370,46174057,CCC1C(C2=CC3=C(C(=C([N-]3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)[N-]6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)O)C)C)C(C)O)C.[Mg+2]
148,1.1.1.398,C21374,319902604,118987346,CC(CO)(C=C)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
115,1.1.1.40,C00022,3324,1060,CC(=O)C(=O)O
108,1.1.1.40,C00036,3338,970,C(C(=O)C(=O)O)C(=O)O
112,1.1.1.40,C00149,3449,222656,C([C@@H](C(=O)O)O)C(=O)O
149,1.1.1.408,C21585,340650277,11629889,C([C@H]([C@@H](C(=O)O)O)O)OP(=O)(O)O
150,1.1.1.408,C21610,340125668,126456491,C(C(=O)[C@H](C(=O)O)O)OP(=O)(O)O
153,1.1.1.408,C00111,3411,668,C(C(=O)COP(=O)(O)O)O
154,1.1.1.409,C00111,3411,668,C(C(=O)COP(=O)(O)O)O
156,1.1.1.409,C03393,6224,449304,C([C@H]([C@H](C(=O)O)O)O)OP(=O)(O)O
40,1.1.1.42,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
157,1.1.1.42,C05379,7753,972,C(C(C(=O)C(=O)O)C(=O)O)C(=O)O
61,1.1.1.42,C00311,3605,1198,C(C(C(C(=O)O)O)C(=O)O)C(=O)O
158,1.1.1.85,C04411,7045,5462261,CC(C)[C@@H]([C@H](C(=O)O)O)C(=O)O
160,1.1.1.85,C04236,6905,5462259,CC(C)[C@@H](C(=O)C(=O)O)C(=O)O
161,1.1.1.85,C00233,3532,70,CC(C)CC(=O)C(=O)O
162,1.1.3.17,C00576,3855,249,C[N+](C)(C)CC=O
163,1.1.3.17,C00719,3985,247,C[N+](C)(C)CC(=O)[O-]
166,1.1.3.17,C00114,3414,305,C[N+](C)(C)CCO
169,1.1.3.28,C01993,5090,135398677,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)C=O)O)O
170,1.1.3.28,C11631,13796,135438607,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)C(=O)O)O)O
168,1.1.3.28,C00294,3588,135398641,C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
172,1.1.3.39,C00212,3512,60961,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
171,1.1.3.39,C11500,13670,443234,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)C=O)O)O
173,1.1.3.39,C11501,13671,97627,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)C(=O)O)O)O
179,1.1.3.47,C11101,13283,237332,C1=C(OC(=C1)C=O)CO
178,1.1.3.47,C20450,163312187,76720,C1=C(OC(=C1)C(=O)O)C(=O)O
177,1.1.3.47,C20901,254741364,86290066,C1=C(OC(=C1)C(=O)O)C(O)O
176,1.1.3.47,C20449,163312186,2793719,C1=C(OC(=C1)C(=O)O)C=O
175,1.1.3.47,C20900,254741363,86290101,C1=C(OC(=C1)C(O)O)C=O
174,1.1.3.47,C20899,254741362,69980,C1=C(OC(=C1)C=O)C=O
185,1.1.3.8,C01040,4282,439373,C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O
181,1.1.3.8,C00072,3372,54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O
180,1.1.3.8,C03289,6146,439966,C([C@@H]([C@@H]1[C@@H](C(=O)C(=O)O1)O)O)O
187,1.1.99.29,C15594,17396586,none,none
186,1.1.99.29,C15592,17396584,none,none
190,1.1.99.41,C21683,350078260,129320292,CC[C@]12C[C@@](C3=NC4=CC=CC=C4[C@]35[C@H]1N(CC5)CC=C2)(C(=O)OC)O
188,1.1.99.41,C21678,350078255,129011105,CC[C@]12C[C@@](C3=NC4=C([C@]35[C@H]1N(CC5)CC=C2)C=CC(=C4)OC)(C(=O)OC)O
193,1.1.99.41,C21682,350078259,129320505,CC[C@]12C[C@@](C3[C@@]4([C@H]1N(CC4)CC=C2)C5=CC=CC=C5N3)(C(=O)OC)O
192,1.1.99.41,C04578,7179,131952883,CC[C@]12C[C@@](C3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)(C(=O)OC)O
194,1.10.3.16,C21410,328082953,119058151,C1=CC2=NC3=C(C=CC=C3N[C@H]2C(=C1)C(=O)O)C(=O)O
195,1.10.3.16,C21411,328082954,119058155,C1C=C[C@H]([C@H]2C1=NC3=CC=CC=C3N2)C(=O)O
196,1.10.3.16,C21412,328082955,119058160,C1=CC=C2C(=C1)N[C@@H]3C(=N2)C=CC=C3C(=O)O
197,1.10.3.16,C21413,328082956,119058162,C1C=C[C@H](C2=C1NC3=CC=CC=C3N2)C(=O)O
199,1.10.3.16,C21409,328082952,119058149,C1C=C[C@H]([C@H]2C1=NC3=C(C=CC=C3N2)C(=O)O)C(=O)O
198,1.10.3.16,C21408,328082951,119058147,C1C=C[C@H]([C@H]2C1=NC3=C(N2)CC=C[C@H]3C(=O)O)C(=O)O
203,1.11.1.11,C01041,4283,5483640,C([C@@H]([C@@H]1C(=O)C(=C(O1)[O])O)O)O
200,1.11.1.11,C05422,7786,440667,C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O
182,1.11.1.11,C00072,3372,54670067,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O
207,1.11.1.14,C21420,328082963,7118,COC1=C(C=C(C=C1)CO)OC
208,1.11.1.14,C21421,328082964,92136118,COC1=C(C=C(C=C1)C[O])OC
209,1.11.1.14,C00266,3564,756,C(C=O)O
211,1.11.1.14,C21419,328082962,193461,COC1=C(C=C(C=C1)C(C(CO)OC2=CC=CC=C2OC)O)OC
205,1.11.1.14,C01502,4671,460,COC1=CC=CC=C1O
204,1.11.1.14,C02201,5269,8419,COC1=C(C=C(C=C1)C=O)OC
213,1.11.1.16,C21422,328082965,6424189,COC1=CC=CC=C1OC(CO)C(C2=CC(=C(C=C2)O)OC)O
210,1.11.1.16,C00266,3564,756,C(C=O)O
212,1.11.1.16,C00755,4017,1183,COC1=C(C=CC(=C1)C=O)O
206,1.11.1.16,C01502,4671,460,COC1=CC=CC=C1O
221,1.11.1.8,C16734,96023258,none,none
220,1.11.1.8,C16733,96023257,none,none
218,1.11.1.8,C16730,96023254,none,none
216,1.11.1.8,C00708,3975,30165,[I-]
215,1.11.1.8,C16729,96023253,none,none
214,1.11.1.8,C16732,96023256,none,none
219,1.11.1.8,C16731,96023255,none,none
224,1.13.11.12,C06427,8662,5280934,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
222,1.13.11.12,C01595,4750,5280450,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
226,1.13.11.16,C12624,583014,45108157,C(=C\C(=O)/C=C/C(=O)O)\C=C(/C(=O)O)\O
232,1.13.11.16,C04479,7099,9543133,C(CC(=O)O)C(=O)/C=C\C=C(/C(=O)O)\O
234,1.13.11.16,C04044,6745,20,C1=CC(=C(C(=C1)O)O)CCC(=O)O
228,1.13.11.16,C12623,583013,5282146,C1=CC(=C(C(=C1)O)O)/C=C/C(=O)O
245,1.13.11.18,C21787,354339130,91819877,C(CC(=O)N[C@@H](CSS(=O)O)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
237,1.13.11.18,C17267,96023674,44176418,C(CC(=O)N[C@@H](CSS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
238,1.13.11.18,C00094,3394,1100,OS(=O)O
240,1.13.11.18,C00051,3353,124886,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
246,1.13.11.34,C00219,3519,444899,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
248,1.13.11.34,C05356,7733,5280778,CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO
249,1.13.11.34,C00909,4164,5280383,CCCCC/C=C\C/C=C\C=C\C=C\[C@H]1[C@@H](O1)CCCC(=O)O
250,1.13.11.51,C13433,586175,5282218,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/[C@]12[C@](O1)(C[C@H](CC2(C)C)O)C)/C=C/C=C(\C)/C=C/[C@]34[C@](O3)(C[C@H](CC4(C)C)O)C
251,1.13.11.51,C13431,586173,5282217,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C=C1[C@](C[C@H](CC1(C)C)O)(C)O)/C=C/C=C(/C)\C=C\[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C
252,1.13.11.51,C19811,135626278,none,none
254,1.13.11.51,C13453,586193,5282222,C/C(=C/C=O)/C=C/[C@]12[C@](O1)(C[C@H](CC2(C)C)O)C
255,1.13.11.51,C19812,135626279,none,none
253,1.13.11.51,C14045,854283,5282320,C/C(=C\C=C\C=C(/C)\C=O)/C=C/C=C(\C)/C=C/[C@]12[C@](O1)(C[C@H](CC2(C)C)O)C
264,1.13.11.52,C15605,17396597,11954215,C1=CC=C(C(=C1)C(=O)C[C@H](C(=O)O)N)NC=O
256,1.13.11.52,C00525,3808,9060,C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N
259,1.13.11.52,C00078,3378,6305,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
258,1.13.11.52,C02700,5664,439788,C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)NC=O
268,1.13.11.64,C00088,3388,24529,N(=O)O
267,1.13.11.64,C19789,135626256,7318,C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)O
266,1.13.11.64,C20366,163312104,70678643,C\1=CC(=O)O/C1=C\C(=O)C(=O)O
265,1.13.11.64,C20367,163312105,70678826,C(=C/C(=O)O)\C(=C/C(=O)C(=O)O)\[N+](=O)[O-]
272,1.13.11.77,C00712,3978,445639,CCCCCCCC/C=C\CCCCCCCC(=O)O
225,1.13.11.77,C06427,8662,5280934,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
223,1.13.11.77,C01595,4750,5280450,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
275,1.13.11.77,C20704,254741173,71728395,CC/C=C\C/C=C\C[C@@H](/C=C/CCCCCCC(=O)O)OO
274,1.13.11.77,C20703,254741172,56935875,CCCCC/C=C\C[C@@H](/C=C/CCCCCCC(=O)O)OO
271,1.13.11.77,C20702,254741171,56935841,CCCCCCCC[C@@H](/C=C/CCCCCCC(=O)O)OO
283,1.13.11.84,C19730,135626197,11109238,C/C(=C\C=C\C=C(\C=C\C=C(\C=O)/C)/C)/C=C/C=C(/C=O)\C
282,1.13.11.84,C20894,254741357,9845703,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=O)/C)/C
276,1.13.11.84,C19731,135626198,25201359,CC1=C(C(C[C@@H](C1)O)(C)C)C=O
277,1.13.11.84,C06098,8363,5280899,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C[C@H](CC2(C)C)O)C)\C)\C)/C)/C
285,1.13.12.24,C00076,3376,271,[Ca+2]
284,1.13.12.24,C15037,17396034,135445694,C1=CC=C(C=C1)CC2=NC(=CN3C2=NC(=C3O)CC4=CC=C(C=C4)O)C5=CC=C(C=C5)O
286,1.13.12.5,C00982,4230,135398664,C1=CC=C(C=C1)CC2=C(N3C=C(N=C(C3=N2)CC4=CC=CC=C4)C5=CC=C(C=C5)O)O
302,1.14.11.21,C06658,8883,194953,C1CN(C1=O)[C@@H]([C@@H](CCN)O)C(=O)O
288,1.14.11.21,C00042,3344,1110,C(CC(=O)O)C(=O)O
287,1.14.11.21,C06660,8885,5460408,C1[C@H]2N(C1=O)[C@@H](/C(=C/CN)/O2)C(=O)O
41,1.14.11.21,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
303,1.14.11.21,C06656,8881,441123,C1CN(C1=O)[C@@H](CCCN=C(N)N)C(=O)O
300,1.14.11.21,C06659,8884,441125,C1[C@H]2N(C1=O)[C@@H]([C@H](O2)CCN)C(=O)O
301,1.14.11.21,C06657,8882,441124,C1CN(C1=O)[C@@H]([C@@H](CCN=C(N)N)O)C(=O)O
289,1.14.11.25,C00042,3344,1110,C(CC(=O)O)C(=O)O
42,1.14.11.25,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
306,1.14.11.25,C15502,17396494,11954190,C1[C@@H]([C@H](N1CC[C@@H](C(=O)O)NCC[C@@H](C(=O)O)O)C(=O)O)O
305,1.14.11.25,C15501,17396493,10947671,C1[C@@H]([C@H](N1C[C@@H]([C@@H](C(=O)O)NCC[C@@H](C(=O)O)O)O)C(=O)O)O
304,1.14.11.25,C15500,17396492,11067153,C1CN([C@@H]1C(=O)O)C[C@@H]([C@@H](C(=O)O)NCC[C@@H](C(=O)O)O)O
307,1.14.11.25,C15485,17396479,189811,C1CN([C@@H]1C(=O)O)CC[C@@H](C(=O)O)NCC[C@@H](C(=O)O)O
290,1.14.11.27,C00042,3344,1110,C(CC(=O)O)C(=O)O
43,1.14.11.27,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
313,1.14.11.27,C05545,7881,none,none
308,1.14.11.27,C05544,7880,none,none
309,1.14.11.27,C00067,3367,712,C=O
316,1.14.11.36,C20397,163312135,11065764,CC1(C[C@H]2C=C([C@H]3[C@]2(C1)[C@@]4(CO4)C(=O)OC3)C(=O)O)C
315,1.14.11.36,C20399,163312137,15127669,C[C@@H]1C(=O)OC[C@@H]2[C@]13CC(C[C@H]3C=C2C(=O)O)(C)C
291,1.14.11.36,C00042,3344,1110,C(CC(=O)O)C(=O)O
44,1.14.11.36,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
314,1.14.11.36,C20398,163312136,11054473,CC1(C[C@H]2C=C([C@H]3[C@]2(C1)C(=C)C(=O)OC3)C(=O)O)C
321,1.14.11.43,C03359,6197,14855,CC1=C(C=CC(=C1)Cl)O
318,1.14.11.43,C02625,5607,8449,C1=CC(=C(C=C1Cl)Cl)O
292,1.14.11.43,C00042,3344,1110,C(CC(=O)O)C(=O)O
317,1.14.11.43,C20686,172232406,85445,CC1=C(C=CC(=C1)Cl)O[C@@H](C)C(=O)O
116,1.14.11.43,C00022,3324,1060,CC(=O)C(=O)O
320,1.14.11.43,C20687,172232407,84811,C[C@@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl
45,1.14.11.43,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
322,1.14.11.44,C03359,6197,14855,CC1=C(C=CC(=C1)Cl)O
117,1.14.11.44,C00022,3324,1060,CC(=O)C(=O)O
323,1.14.11.44,C20685,172232405,119435,C[C@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl
324,1.14.11.44,C18608,124489282,185588,CC1=C(C=CC(=C1)Cl)O[C@H](C)C(=O)O
319,1.14.11.44,C02625,5607,8449,C1=CC(=C(C=C1Cl)Cl)O
293,1.14.11.44,C00042,3344,1110,C(CC(=O)O)C(=O)O
46,1.14.11.44,C00026,3328,51,C(CC(=O)O)C(=O)C(=O)O
229,1.14.12.19,C12623,583013,5282146,C1=CC(=C(C(=C1)O)O)/C=C/C(=O)O
328,1.14.12.19,C11588,13753,443290,C1=C[C@@H]([C@@H](C(=C1)CCC(=O)O)O)O
325,1.14.12.19,C00423,3713,444539,C1=CC=C(C=C1)/C=C/C(=O)O
330,1.14.13.105,C11414,13588,443182,C[C@@H]1CC[C@@H](CC(=O)O1)C(=C)C
68,1.14.13.105,C18019,96024239,262800,CC(=C)C1CCC(C(=O)C1)(C)O
332,1.14.13.105,C18027,96024247,11116489,C[C@@H]1CC[C@H](OC(=O)C1)C(C)C
333,1.14.13.105,C00843,4100,26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
336,1.14.13.106,C17955,96024176,25137936,C[C@H]1C[C@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O
335,1.14.13.106,C17953,96024174,25137910,C[C@H]1C[C@@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O
338,1.14.13.106,C16269,47205577,23724686,C[C@H]1CCC2=C(C([C@H]3CC[C@@]12C3)(C)C)C
337,1.14.13.106,C17954,96024175,25137938,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C
340,1.14.13.122,C02139,5218,439664,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C.[Mg+2]
339,1.14.13.122,C16541,51090870,15775275,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C=O.[Mg+2]
235,1.14.13.127,C04044,6745,20,C1=CC(=C(C(=C1)O)O)CCC(=O)O
345,1.14.13.127,C11457,13628,91,C1=CC(=CC(=C1)O)CCC(=O)O
344,1.14.13.127,C12621,583011,637541,C1=CC(=CC(=C1)O)/C=C/C(=O)O
230,1.14.13.127,C12623,583013,5282146,C1=CC(=C(C(=C1)O)O)/C=C/C(=O)O
349,1.14.13.178,C16357,47205665,70639,CN1C2=C(C(=O)NC1=O)NC=N2
346,1.14.13.178,C07480,9683,5429,CN1C=NC2=C1C(=O)NC(=O)N2C
354,1.14.13.178,C13747,586336,4687,CN1C=NC2=C1C(=O)N(C(=O)N2)C
351,1.14.13.178,C07130,9340,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2
352,1.14.13.178,C07481,9684,2519,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
356,1.14.13.178,C16353,47205661,68374,CN1C=NC2=C1C(=O)NC(=O)N2
310,1.14.13.178,C00067,3367,712,C=O
347,1.14.13.179,C07480,9683,5429,CN1C=NC2=C1C(=O)NC(=O)N2C
350,1.14.13.179,C16357,47205665,70639,CN1C2=C(C(=O)NC1=O)NC=N2
357,1.14.13.179,C16353,47205661,68374,CN1C=NC2=C1C(=O)NC(=O)N2
311,1.14.13.179,C00067,3367,712,C=O
359,1.14.13.179,C00385,3675,1188,C1=NC2=C(N1)C(=O)NC(=O)N2
360,1.14.13.181,C12430,582820,83845,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(C)O)O)N)O
361,1.14.13.181,C01907,5016,30323,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)C)O)N)O
